Title,my_label
Comparison of modeling with empirical calculation of diffuse and fugitive methane emissions in a Spanish landfill,13
Strategies Comparison for Voltage Unbalance Mitigation in LV Distribution Networks Using EV Chargers,9
Reducing Unnecessary Alerts in Pedestrian Protection Systems Based on P2V Communications,11
A sample-based approach to estimate the dynamic loads of components with nonlinear uncertain interfaces,9
Reducing the conservatism of the time domain passivity approach through consideration of energy reflection in delayed coupled network systems,9
The potential of chemical looping combustion using the gas switching concept to eliminate the energy penalty of CO2 capture,7
Preventing legionellosis outbreaks by a quick detection of airborne Legionella pneumophila,3
Discriminating Alzheimer's disease progression using a new hippocampal marker from T1-weighted MRI: The local surface roughness,3
Monitoring traffic in future cities with aerial swarms: Developing and optimizing a behavior-based surveillance algorithm,11
Mechanical recycling of poly(lactic acid): Evaluation of a chain extender and a peroxide as additives for upgrading the recycled plastic,12
Assessment of different iron species as activators of S2O82- and HSO5- for inactivation of wild bacteria strains,3
Evaluation of transformation products from chemical oxidation of micropollutants in wastewater by photoassisted generation of sulfate radicals,6
Hydropower plants frequency regulation depending on upper reservoir water level,7
3D containment modeling of PWR-KWU Trillo NPP with the GOTHIC code,7
An Improved Method to Calculate the Time-to-Collision of Two Vehicles,3
Neutronic design for ESS-Bilbao neutron source,7
Lugol reactive: History of discovery and teaching applications,4
Atomic physics modeling and applications for ICF plasmas,7
"Ultraintense lasers as a promising research tool for fusion material testing: Production of ions, X-rays and neutrons",7
Neutronic analysis of the bi-spectral moderator such as that proposed for ESS,7
MAVwork: A framework for unified interfacing between micro aerial vehicles and visual controllers,9
Image analysis by moment invariants using a set of step-like basis functions,9
Solar cybertech: A competition of digitally controlled vehicles poweredby solar panels,7
Uncertainty in optical bio-sensors due to the spectral displacement of the interference modes of the transduction signal,3
An intelligent thrust reverse noise detector,9
Dynamics of gas bubbles encapsulated by a viscoelastic fluid shell under acoustic fields,9
Influence of silicon on wear behaviour of “Silal” cast irons,9
Optimal control using feedback linearization for a generalized T-S model,9
Thermoplastic polymer nanocomposites based on inorganic fullerene-like nanoparticles and inorganic nanotubes,9
Calnexin is essential for survival under nitrogen starvation and stationary phase in Schizosaccharomyces pombe,3
Incorporation of Fractal Textures to 3D CAD: Towards an Enhanced Control of Surface Topography,9
The Impact of Executive Coaching on Project Managers' Personal Competencies,4
On the Darboux transform and the solutions of some integrable systems,9
High-Efficiency High-Bandwidth Four-Quadrant Fully Digitally Controlled GaN-Based Tracking Power Supply System for Linear Power Amplifiers,9
"Linking atomistic, kinetic Monte Carlo and crystal plasticity simulations of single-crystal tungsten strength",9
A novel intelligent instrument for the detection and monitoring of thrust reverse noise at airports,9
A novel geo-broadcast algorithm for V2V communications over WSN,9
Analysis and modelling of the structural components of the elbow joint,3
System theory based hazard analysis applied to the process industry,9
Finite element code-based modeling of a multi-feature isolation system and passive alleviation of possible inner pounding,9
The history effect in bubble growth and dissolution. Part 1. Theory,9
"Modelling, simulation and control of pedestrian avoidance maneuver for an urban electric vehicle",9
Influence of the temperature on the fracture energy of a methacrylate adhesive for mining applications,9
Method for estimating manufacturing competitiveness: The case of the apparel maquiladora industry in central America,8
High-Value Propylene Glycol from Low-Value Biodiesel Glycerol: A Techno-Economic and Environmental Assessment under Uncertainty,9
Decreasing incidence and mortality among hospitalized patients suffering a ventilatorassociated pneumonia: Analysis of the Spanish national hospital discharge database from 2010 to 2014,3
Obstacle recognition based on machine learning for on-chip lidar sensors in a cyber-physical system,9
Diffusion of dissolved CO2 in water propagating from a cylindrical bubble in a horizontal Hele-Shaw cell,13
Enhanced microalgal lipid extraction using bio-based solvents for sustainable biofuel production,12
Design by Monte Carlo method of a thermal neutron device using a 241Am/9Be source and high-density polyethylene moderator,7
Analysis by Monte Carlo of thermal neutron flux from a 241Am/9Be source for a system of trace analysis in materials,7
ZVS auxiliary circuit for a 10 kW unregulated LLC full-bridge operating at resonant frequency for aircraft application,9
Huge Photostability Enhancement in Bismuth-Doped Methylammonium Lead Iodide Hybrid Perovskites by Light-Induced Transformation,9
Intensification of UV-C tertiary treatment: Disinfection and removal of micropollutants by sulfate radical based Advanced Oxidation Processes,6
Deterpenation of Citrus Essential Oils Using Glycerol-Based Deep Eutectic Solvents,12
A Fully-Autonomous Aerial Robot for Search and Rescue Applications in Indoor Environments using Learning-Based Techniques,3
Flowsheet Simulation of Cobalt-Nickel Separation by Solvent Extraction with Trihexyl(tetradecyl)phosphonium Chloride,9
Nonlinear Control for DC MicroGrids enabling Efficient Renewable Power Integration and Ancillary Services for AC grids,9
Behind the runway: Extending sustainability in luxury fashion supply chains,9
A methodology for the development of urban energy balances: Ten years of application to the city of Madrid,11
A New Device Based on Interferometric Optical Detection Method for Label-Free Screening of C-Reactive Protein,9
Methodology for Remote Handling Operations in IFMIF-DONES,9
The effect of material cyclic deformation properties on residual stress generation by laser shock processing,9
Holistic valorization of rapeseed meal utilizing green solvents extraction and biopolymer production with Pseudomonas putida,12
Detection and localization of defects in cable sheath of cross-bonding configuration by sheath currents,9
Three-phase four-switch converter for SPMS Generators based on Model Predictive Current Control for Wave Energy Applications,9
Proximity Metrics for Selecting R&D Partners in International Open Innovation Processes,9
Accelerating Health Data Sharing: A Solution Based on the Internet of Things and Distributed Ledger Technologies,3
Alkanediol-based deep eutectic solvents for isolation of terpenoids from citrus essential oil: Experimental evaluation and COSMO-RS studies,12
Monte Carlo characterization and benchmarking of extended range REM meters for its application in shielding and radiation area monitoring in Compact Proton Therapy Centers (CPTC),3
Use of discharge resistor to improve transient de-excitation in brushless synchronous machines,9
Diagnosis of static eccentricity in 3-phase synchronous machines using a pseudo zero-sequence current,9
Thermal and exergy efficiency analysis of a solar-driven closed brayton power plant with helium & s-co2 as working fluids,7
Identification and mapping of asphalt surface deterioration by tyre-pavement interaction noise measurement,11
Bringing Adaptive and Immersive Interfaces to Real-World Multi-Robot Scenarios: Application to Surveillance and Intervention in Infrastructures,9
"Robust visual-aided autonomous takeoff, tracking, and landing of a small UAV on a moving landing platform for life-long operation",9
Deep Learning-Based System for Automatic Recognition and Diagnosis of Electrical Insulator Strings,9
Orange peel waste valorisation through limonene extraction using bio-based solvents,12
On the adaptability of ensemble methods for distributed classification systems: A comparative analysis,9
Non-Invasive Ambient Intelligence in Real Life: Dealing with Noisy Patterns to Help Older People,11
Monocular Robust Depth Estimation Vision System for Robotic Tasks Interventions in Metallic Targets,9
Grasping objects from the floor in assistive robotics: real world implications and lessons learned,9
New Concepts for Production of Scalable Single Layer Oxidized Regions by Local Anodic Oxidation of Graphene,9
Anticipating Stock Market of the Renowned Companies: A Knowledge Graph Approach,8
Potential Energy Distribution of Redundant Cable-Driven Robot Applied to Compliant Grippers: Method and Computational Analysis,9
